comment_text,original_line,field_count,clean_text,sentiment,confidence,topic,emotions,anger,disgust,fear,joy,neutral,sadness,surprise,anger_linguistic,disgust_linguistic,fear_linguistic,joy_linguistic,neutral_linguistic,sadness_linguistic,surprise_linguistic,anger_sentence_count,disgust_sentence_count,fear_sentence_count,joy_sentence_count,neutral_sentence_count,sadness_sentence_count,surprise_sentence_count,dominant_emotion,smart_topic_labels,detected_country,analysis_source,export_timestamp
text: rage is what I feel,39,11,text rage feel,negative,0.5593510866165161,1,"{'anger': 0.9909588098526001, 'disgust': 0.0011413911124691367, 'fear': 0.0012680648360401392, 'joy': 0.0005558535922318697, 'neutral': 0.0037849661894142628, 'sadness': 0.0012629554839804769, 'surprise': 0.0010280527640134096, 'anger_linguistic': 1.0, 'anger_sentence_count': 1}",0.9909588098526001,0.0011413911124691367,0.0012680648360401392,0.0005558535922318697,0.0037849661894142628,0.0012629554839804769,0.0010280527640134096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,anger,Hope & Text,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Mindset? \nUr not islam ur oppresor. \nCoran never say put burka, Coran Never Say put a uniforme that kill u everyday... Just cover the principal part of your hear and modesty clothes NOT a Burka. \nAllah never said that Girl has not right of education\n Allah said all muslim (without genre) need education.\n6:24 He will \fire\ Of the job",40,11,text mindset nur islam oppresor ncoran never say put burka coran never say put uniforme kill everyday cover principal part hear modesty clothes burka nallah never said girl right educationn allah said muslim without genre need educationn fire job,negative,0.6019122004508972,-1,"{'anger': 0.1802540123462677, 'disgust': 0.010886400938034058, 'fear': 0.04689755290746689, 'joy': 0.07513950765132904, 'neutral': 0.5881345868110657, 'sadness': 0.045503709465265274, 'surprise': 0.05318422242999077}",0.1802540123462677,0.010886400938034058,0.04689755290746689,0.07513950765132904,0.5881345868110657,0.045503709465265274,0.05318422242999077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: I like these rules afganistan has no rape cases like other countries,41,11,text like rules afganistan rape cases like countries,positive,0.7683895826339722,-1,"{'anger': 0.041702818125486374, 'disgust': 0.03927141800522804, 'fear': 0.016291799023747444, 'joy': 0.002922414569184184, 'neutral': 0.8665222525596619, 'sadness': 0.01575140468776226, 'surprise': 0.017537888139486313}",0.041702818125486374,0.03927141800522804,0.016291799023747444,0.002922414569184184,0.8665222525596619,0.01575140468776226,0.017537888139486313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Why are people so cruel in the name of good?,42,11,text people cruel name good,negative,0.8934581279754639,-1,"{'anger': 0.9445175528526306, 'disgust': 0.027023151516914368, 'fear': 0.004552899859845638, 'joy': 0.0012437080731615424, 'neutral': 0.013224768452346325, 'sadness': 0.00813810434192419, 'surprise': 0.0012998167658224702, 'anger_linguistic': 1.0, 'anger_sentence_count': 1}",0.9445175528526306,0.027023151516914368,0.004552899859845638,0.0012437080731615424,0.013224768452346325,0.00813810434192419,0.0012998167658224702,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,anger,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: في ماذا​ @professionalpivodrinker,46,11,text ماذا professionalpivodrinker,neutral,0.891349732875824,1,"{'anger': 0.01843939907848835, 'disgust': 0.00774249667301774, 'fear': 0.007319596596062183, 'joy': 0.005071018822491169, 'neutral': 0.9461302161216736, 'sadness': 0.0068276687525212765, 'surprise': 0.00846950151026249}",0.01843939907848835,0.00774249667301774,0.007319596596062183,0.005071018822491169,0.9461302161216736,0.0068276687525212765,0.00846950151026249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Hope & Text,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Shut up.....,49,11,text shut,neutral,0.7167343497276306,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Country & Singapore,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Cuz the tourism in afg is real low,50,11,text cuz tourism afg real low,negative,0.6264123320579529,-1,"{'anger': 0.013797014020383358, 'disgust': 0.0014908919110894203, 'fear': 0.00874277576804161, 'joy': 0.010792670771479607, 'neutral': 0.08061137050390244, 'sadness': 0.8375985622406006, 'surprise': 0.046966761350631714, 'sadness_linguistic': 1.0, 'neutral_linguistic': 1.0, 'sadness_sentence_count': 1, 'neutral_sentence_count': 1}",0.013797014020383358,0.0014908919110894203,0.00874277576804161,0.010792670771479607,0.08061137050390244,0.8375985622406006,0.046966761350631714,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,1,1,0,sadness,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Love from the deep of my heart for the Talibans. Keep it up. ❤\nThose worried about their women's education, go check your women first. How many times there being raped or doing illegal physical relations and count the bastards. Islam is the perfect way to live life with safety and dignity. \nAnd the Taliban even said there's no restrictions to learn for women. They are working on it.",51,11,text love deep heart talibans keep nthose worried womens education check women first many times raped illegal physical relations count bastards islam perfect way live life safety dignity nand taliban even said theres restrictions learn women working,positive,0.7985023856163025,0,"{'anger': 0.06956629455089569, 'disgust': 0.00026035733753815293, 'fear': 0.8799410462379456, 'joy': 0.016258738934993744, 'neutral': 0.004372784867882729, 'sadness': 0.025416817516088486, 'surprise': 0.004184000659734011, 'joy_linguistic': 1.0, 'fear_linguistic': 1.0, 'love_linguistic': 1.0, 'joy_sentence_count': 1, 'fear_sentence_count': 1, 'love_sentence_count': 1}",0.06956629455089569,0.00026035733753815293,0.8799410462379456,0.016258738934993744,0.004372784867882729,0.025416817516088486,0.004184000659734011,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,0,0,0,fear,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: The Taliban ain't right, but they ain't wrong.",53,11,text taliban aint right aint wrong,negative,0.5891754031181335,0,"{'anger': 0.22128137946128845, 'disgust': 0.021784324198961258, 'fear': 0.013107571750879288, 'joy': 0.008569368161261082, 'neutral': 0.5976880192756653, 'sadness': 0.11963202804327011, 'surprise': 0.017937319353222847}",0.22128137946128845,0.021784324198961258,0.013107571750879288,0.008569368161261082,0.5976880192756653,0.11963202804327011,0.017937319353222847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: This law is not prepared by Taliban, It’s prepared by Allah.",54,11,text law prepared taliban prepared allah,neutral,0.7498737573623657,0,"{'anger': 0.008091357536613941, 'disgust': 0.001994747668504715, 'fear': 0.008046675473451614, 'joy': 0.016484377905726433, 'neutral': 0.9292823672294617, 'sadness': 0.006576734595000744, 'surprise': 0.029523788020014763}",0.008091357536613941,0.001994747668504715,0.008046675473451614,0.016484377905726433,0.9292823672294617,0.006576734595000744,0.029523788020014763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: This is really good speak up about them.. But if the country Is under the terrorist my question is why those women's faces are showing in public platform.  If they did something wrong for them who will take the responsibility,55,11,text really good speak country terrorist question womens faces showing public platform something wrong take responsibility,negative,0.6264545321464539,-1,"{'anger': 0.47478610277175903, 'disgust': 0.0011665921192616224, 'fear': 0.33104828000068665, 'joy': 0.029144909232854843, 'neutral': 0.038214802742004395, 'sadness': 0.0759391337633133, 'surprise': 0.04970015957951546, 'neutral_linguistic': 1.2, 'neutral_sentence_count': 1}",0.47478610277175903,0.0011665921192616224,0.33104828000068665,0.029144909232854843,0.038214802742004395,0.0759391337633133,0.04970015957951546,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0,0,0,0,1,0,0,neutral,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Btw I really like this afghan culture and rules atleast they're following Islam correctly ❤,56,11,text btw really like afghan culture rules atleast theyre following islam correctly,positive,0.9563517570495605,-1,"{'anger': 0.005090346559882164, 'disgust': 0.0018195718294009566, 'fear': 0.0010076046455651522, 'joy': 0.2261228859424591, 'neutral': 0.6976103186607361, 'sadness': 0.015666356310248375, 'surprise': 0.05268285423517227, 'sadness_linguistic': 1.2, 'neutral_linguistic': 1.2, 'sadness_sentence_count': 1, 'neutral_sentence_count': 1}",0.005090346559882164,0.0018195718294009566,0.0010076046455651522,0.2261228859424591,0.6976103186607361,0.015666356310248375,0.05268285423517227,0.0,0.0,0.0,0.0,1.2,1.2,0.0,0,0,0,0,1,1,0,neutral,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: There's an elephant in the room that is being deliberately avoided.  What would inspire someone to want to organize a society in this ridiculous way in the first place?  Use your common sense, and you'll know instantly.",57,11,text theres elephant room deliberately avoided would inspire someone want organize society ridiculous way first place use common sense youll know instantly,negative,0.8923201560974121,-1,"{'anger': 0.5056692957878113, 'disgust': 0.0024497921112924814, 'fear': 0.07585801184177399, 'joy': 0.08803913742303848, 'neutral': 0.10046278685331345, 'sadness': 0.007386420387774706, 'surprise': 0.22013448178768158}",0.5056692957878113,0.0024497921112924814,0.07585801184177399,0.08803913742303848,0.10046278685331345,0.007386420387774706,0.22013448178768158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Other Topics,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: They are living in the 7th Century ☪️🏳️,58,11,text living century,neutral,0.8468325138092041,1,"{'anger': 0.027676373720169067, 'disgust': 0.014237580820918083, 'fear': 0.007417341228574514, 'joy': 0.005579665768891573, 'neutral': 0.8852704763412476, 'sadness': 0.011281230486929417, 'surprise': 0.048537299036979675}",0.027676373720169067,0.014237580820918083,0.007417341228574514,0.005579665768891573,0.8852704763412476,0.011281230486929417,0.048537299036979675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Hope & Text,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: And now it's gotten worse. They can't even be seen through their windows at home,59,11,text gotten worse cant even seen windows home,negative,0.896819531917572,0,"{'anger': 0.5056579113006592, 'disgust': 0.3298966586589813, 'fear': 0.02027992159128189, 'joy': 0.0015518091386184096, 'neutral': 0.02146630920469761, 'sadness': 0.11499907076358795, 'surprise': 0.006148373242467642}",0.5056579113006592,0.3298966586589813,0.02027992159128189,0.0015518091386184096,0.02146630920469761,0.11499907076358795,0.006148373242467642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,anger,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: Scary place for women.  If women step out of line because of the harsh rules, they could be beaten.",61,11,text scary place women women step line harsh rules could beaten,negative,0.8762602806091309,0,"{'anger': 0.007050673943012953, 'disgust': 0.0010345422197133303, 'fear': 0.9866857528686523, 'joy': 0.000687500461935997, 'neutral': 0.0012856620596721768, 'sadness': 0.002183572156354785, 'surprise': 0.0010723347077146173, 'fear_linguistic': 1.0, 'anger_linguistic': 1.0, 'fear_sentence_count': 1, 'anger_sentence_count': 1}",0.007050673943012953,0.0010345422197133303,0.9866857528686523,0.000687500461935997,0.0012856620596721768,0.002183572156354785,0.0010723347077146173,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,fear,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
"text: We love Taliban, We love every our Muslim brothers, sisters and children all over the world..\nPlease be more tolerance and free for our Muslim girls and women to study, work and  get their better future...\nAllahuakbar",62,11,text love taliban love every muslim brothers sisters children worldnplease tolerance free muslim girls women study work get better futurenallahuakbar,positive,0.8678637742996216,0,"{'anger': 0.017022285610437393, 'disgust': 0.0009221511427313089, 'fear': 0.0012160131009295583, 'joy': 0.8492472767829895, 'neutral': 0.07841233909130096, 'sadness': 0.026993190869688988, 'surprise': 0.02618677169084549, 'joy_linguistic': 1.0, 'love_linguistic': 1.0, 'joy_sentence_count': 1, 'love_sentence_count': 1}",0.017022285610437393,0.0009221511427313089,0.0012160131009295583,0.8492472767829895,0.07841233909130096,0.026993190869688988,0.02618677169084549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,joy,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Please Taliban Leaders please be tolerate to our Muslim girls and Women.. You can follow our Yemen brothers footsteps. May Allah bless us,63,11,text please taliban leaders please tolerate muslim girls women follow yemen brothers footsteps may allah bless,positive,0.690406084060669,0,"{'anger': 0.04752342402935028, 'disgust': 0.009371007792651653, 'fear': 0.006649701856076717, 'joy': 0.07723520696163177, 'neutral': 0.814024806022644, 'sadness': 0.033357273787260056, 'surprise': 0.011838626116514206, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.04752342402935028,0.009371007792651653,0.006649701856076717,0.07723520696163177,0.814024806022644,0.033357273787260056,0.011838626116514206,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
text: Bravo Afghanistan..  disregard the US and the West. Talibans know what the best for their girls and women,64,11,text bravo afghanistan disregard west talibans know best girls women,positive,0.5646072626113892,0,"{'anger': 0.2650188207626343, 'disgust': 0.03068644367158413, 'fear': 0.013864466920495033, 'joy': 0.01951681822538376, 'neutral': 0.6369513273239136, 'sadness': 0.023571379482746124, 'surprise': 0.010390683077275753, 'love_linguistic': 1.0, 'love_sentence_count': 1}",0.2650188207626343,0.03068644367158413,0.013864466920495033,0.01951681822538376,0.6369513273239136,0.023571379482746124,0.010390683077275753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,neutral,Women & Taliban,International (English),2024-11-28_o95Mt48xVgM_What women in Afghanistan want you to know _ Start Here.csv,2025-06-12T10:17:11.370787
