comment_text,original_line,clean_text,sentiment,confidence,topic,emotions,neutral,surprise,sadness,joy,fear,anger,disgust,neutral_linguistic,surprise_linguistic,sadness_linguistic,joy_linguistic,fear_linguistic,anger_linguistic,disgust_linguistic,neutral_sentence_count,surprise_sentence_count,sadness_sentence_count,joy_sentence_count,fear_sentence_count,anger_sentence_count,disgust_sentence_count,dominant_emotion
"Dobt look far ...Look at CNA where Singapore wrote and expressed them with maturity and intelligence. 
Look at Malaysia utube where Malaysian wrote sms style writing being lazy abd worst silly comments. This is the standard Malaysian are at. Talking of high income nation like Talking in the coffee shop.",43,dobt look far look cna singapore wrote expressed maturity intelligence look malaysia utube malaysian wrote sms style writing lazy abd worst silly comments standard malaysian talking high income nation like talking coffee shop,negative,0.627720832824707,-1,"{'surprise': 0.3463585376739502, 'neutral': 0.31983333826065063, 'joy': 0.2831071615219116, 'sadness': 0.039870090782642365, 'anger': 0.007680866867303848, 'fear': 0.001998146763071418, 'disgust': 0.0011518268147483468}",0.31983333826065063,0.3463585376739502,0.039870090782642365,0.2831071615219116,0.001998146763071418,0.007680866867303848,0.0011518268147483468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,surprise
PISA  many thanks,44,pisa many thanks,positive,0.9521971344947815,0,"{'joy': 0.49292439222335815, 'neutral': 0.3468022346496582, 'surprise': 0.1366889774799347, 'sadness': 0.014289318583905697, 'anger': 0.006131372880190611, 'disgust': 0.001880351104773581, 'fear': 0.0012833756627514958}",0.3468022346496582,0.1366889774799347,0.014289318583905697,0.49292439222335815,0.0012833756627514958,0.006131372880190611,0.001880351104773581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy
"Malaysia's national education system is dying and it is a good time to change and incoporate with International education syllabus. For example, like Singapore; they do have their very own O Level (IGCSE) and A Level which they are consistent with the UK syllabus (IGCSE/GCSE and A Level). Also, not all teachers in Malaysia are like what you said, only the government school teachers behave such. There are many private school teachers in Malaysia are on heavy competitions in day by day, week by week, without you knowing it, so that they can keep their rice bowls. Worse yet, some private schools in Malaysia expect to have full package from the teachers, means that if the teachers go for interviews, they are expected to have full package (such as experience, skills, qualifications, know-how on teaching, pedagogy, and syllabus of the IGCSE/A Level/IB/etc). Why such a high expectation? It is because the private schools want to cut down the cost of labour, by reducing on training cost and expect high productivity (results delivered in schools). If you do your research right, they are many students in Malaysia do excellently well in their IGCSE, A Level, and IB/UEC/etc. In conclusion, just change the existing education system and incorporate with International education syllabus, thus we definitely will get huge increase in that PISA statistics and more better workforce in the future.",45,malaysias national education system dying good time change incoporate international education syllabus example like singapore level igcse level consistent syllabus igcsegcse level also teachers malaysia like said government school teachers behave many private school teachers malaysia heavy competitions day day week week without knowing keep rice bowls worse yet private schools malaysia expect full package teachers means teachers interviews expected full package experience skills qualifications knowhow teaching pedagogy syllabus igcsea levelibetc high expectation private schools want cut cost labour reducing training cost expect high productivity results delivered schools research right many students malaysia excellently well igcse level ibuecetc conclusion change existing education system incorporate international education syllabus thus definitely get huge increase pisa statistics better workforce future,neutral,0.6745747327804565,-1,"{'anger': 0.5389837622642517, 'sadness': 0.18999317288398743, 'surprise': 0.10167423635721207, 'neutral': 0.10072463005781174, 'joy': 0.8728191256523132, 'disgust': 0.028606707230210304, 'fear': 0.01221182756125927, 'neutral_linguistic': 0.5, 'anger_linguistic': 1.0, 'sadness_linguistic': 1.5, 'joy_sentence_count': 1, 'anger_sentence_count': 1, 'neutral_sentence_count': 1}",0.10072463005781174,0.10167423635721207,0.18999317288398743,0.8728191256523132,0.01221182756125927,0.5389837622642517,0.028606707230210304,0.5,0.0,1.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,sadness
"Its getting even worse with school based or class based exam. Teacher prepare paper. The quality so low , just so the grade look goodand no one questions",46,getting even worse school based class based exam teacher prepare paper quality low grade look goodand one questions,negative,0.9200707674026489,0,"{'anger': 0.5949608087539673, 'sadness': 0.24264825880527496, 'joy': 0.04690772294998169, 'disgust': 0.044223252683877945, 'neutral': 0.036748066544532776, 'fear': 0.023555809631943703, 'surprise': 0.010956079699099064, 'sadness_linguistic': 1.0, 'sadness_sentence_count': 1}",0.036748066544532776,0.010956079699099064,0.24264825880527496,0.04690772294998169,0.023555809631943703,0.5949608087539673,0.044223252683877945,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sadness
I have worked as a government teacher for 14 years and I cannot stress how tired I am with our education system.😂,47,worked government teacher years cannot stress tired education system,negative,0.794184684753418,0,"{'sadness': 0.5961068272590637, 'neutral': 0.26425570249557495, 'anger': 0.06672338396310806, 'surprise': 0.04619520157575607, 'disgust': 0.012909257784485817, 'fear': 0.008965211920440197, 'joy': 0.004844354931265116}",0.26425570249557495,0.04619520157575607,0.5961068272590637,0.004844354931265116,0.008965211920440197,0.06672338396310806,0.012909257784485817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness
"NONMUSLIM  PLS CONTINUE TO SPONSOR N SUPPORT  FINANCIALLY TO CHINESE N INDIAN  SCHOOLS  AS PH GIVE PENANUT TO NONMUSLIM SCHOOL.  THANK NONMUSLIM  TO STAND UP AKMAL RACISTS  N PAS RACISTS..
IF GOVTS GIVE SUFFI3 FYNDS FOR INDIAN N CHINESE  WHY WE NEEDS PRIVATE  FU DS..
KEEP YHE SPONSOR  N GIVE MORE TO CHINESE  N INDIAN SCHOOL'S.  
PH GOVT BUKA MULUT ..BOHONG. SO DONT TRUST THEM. EPS.. MALAY PKR LEADERS  ..USELESS FOR NONMUSLIM  COMMUNITY..
2027 ELECTIONS  PKR MALAY LEADERS  WILL M.P ELECTIONS  IN MAJORITY  NONMUSLIMS..
FOR 60 YEARS WHICH MALAY PARTY COME TO POWER.  THEY WILL STAB. INDIAN N CHINESE  IN THE BACK AFTER WINNING THE ELECTIONS.. SATU CONTOH. NOW.. PMX  ANWAR IBRAHIM..USELESS FOR NONMUSLIM  WHO VOTE PRK FOR 40 YEARS  NOW  PMX BERLAGAK. YA.. TAK APA 2027 ELECTIONS  NONMUSLIM  DONT VOTE  FOR PKR MALAYS LEADER 😅IN..PENANG  N  PERAK  N JOHOR N SELANGOR..BUNGKUS
 LAH PRK MALAY LEADER ....
😅",48,nonmuslim pls continue sponsor support financially chinese indian schools give penanut nonmuslim school thank nonmuslim stand akmal racists pas racists govts give suffi fynds indian chinese needs private keep yhe sponsor give chinese indian schools govt buka mulut bohong dont trust eps malay pkr leaders useless nonmuslim community elections pkr malay leaders elections majority nonmuslims years malay party come power stab indian chinese back winning elections satu contoh pmx anwar ibrahimuseless nonmuslim vote prk years pmx berlagak tak apa elections nonmuslim dont vote pkr malays leader inpenang perak johor selangorbungkus lah prk malay leader,neutral,0.5451954454183578,0,"{'anger': 0.4779350459575653, 'sadness': 0.2804969251155853, 'joy': 0.27419644594192505, 'neutral': 0.2120802104473114, 'surprise': 0.1146087571978569, 'fear': 0.021067170426249504, 'disgust': 0.005431696306914091, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.2120802104473114,0.1146087571978569,0.2804969251155853,0.27419644594192505,0.021067170426249504,0.4779350459575653,0.005431696306914091,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,joy
Mamak99 spoilt education😁😝😁😝😁😝,49,mamak spoilt education,positive,0.6127595901489258,0,"{'joy': 0.6978690028190613, 'neutral': 0.22209952771663666, 'surprise': 0.054366033524274826, 'sadness': 0.01759258471429348, 'anger': 0.004433899186551571, 'disgust': 0.0022383735049515963, 'fear': 0.001400628825649619}",0.22209952771663666,0.054366033524274826,0.01759258471429348,0.6978690028190613,0.001400628825649619,0.004433899186551571,0.0022383735049515963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,joy
"Our malaysians leaders are more concerned about, races, Islamic, and cheap political gains. Boycott,  halal product. And so on",50,malaysians leaders concerned races islamic cheap political gains boycott halal product,negative,0.7783229351043701,0,"{'anger': 0.8953720331192017, 'fear': 0.03652707487344742, 'sadness': 0.026989974081516266, 'neutral': 0.02022448740899563, 'disgust': 0.009973009116947651, 'joy': 0.0060919844545423985, 'surprise': 0.004821393173187971, 'fear_linguistic': 1.0, 'love_linguistic': 1.0, 'fear_sentence_count': 1, 'love_sentence_count': 1}",0.02022448740899563,0.004821393173187971,0.026989974081516266,0.0060919844545423985,0.03652707487344742,0.8953720331192017,0.009973009116947651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,anger
"As much as teacher are to blame, lets not forget, it's the parents fault as well. 
Kids nowadays have no manners at all, and doesnt respect their teachers.

Now, if you were in their shoes, would you be passionate about teaching then?
Education should start from within the house",51,much teacher blame lets forget parents fault well kids nowadays manners doesnt respect teachers shoes would passionate teaching education start within house,negative,0.7731711268424988,0,"{'sadness': 0.32419517636299133, 'neutral': 0.3065544366836548, 'anger': 0.24859653413295746, 'joy': 0.08249472826719284, 'surprise': 0.02517637424170971, 'disgust': 0.009848504327237606, 'fear': 0.0031342431902885437, 'love_linguistic': 2.0, 'love_sentence_count': 1}",0.3065544366836548,0.02517637424170971,0.32419517636299133,0.08249472826719284,0.0031342431902885437,0.24859653413295746,0.009848504327237606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness
"The education job apartheid system is the problem here. There is a quota for teachers: 95% must be Malay because it is a civil service. If there is no SJKTC (Sekolah Jenis Kebangsaan ), that number will become even worse if no sjktc. The government now has to employ Mandarin and Tamil subject fluent teachers. But in SK (Sekolah Kebangsaan) there are no non-Malay teachers nowadays. In the 1970s, in my SK school, the headmaster was Indian and later Chinese. We studied Tamil, Mandarin, and Ugama during the school timetable. Now, no more. My son's headmaster cunningly said he only can conduct Tamil classes after school hours if at least 30 parents request it. The parents cannot provide transport after school at 2:30 pm, and the Tamil class was canceled because there were no students.The malay headmaster was very happy to cancel the class as no student this is how they play with the system.",52,education job apartheid system problem quota teachers must malay civil service sjktc sekolah jenis kebangsaan number become even worse sjktc government employ mandarin tamil subject fluent teachers sekolah kebangsaan nonmalay teachers nowadays school headmaster indian later chinese studied tamil mandarin ugama school timetable sons headmaster cunningly said conduct tamil classes school hours least parents request parents cannot provide transport school tamil class canceled studentsthe malay headmaster happy cancel class student play system,negative,0.7358055710792542,-1,"{'anger': 0.8181692361831665, 'sadness': 0.8122446537017822, 'disgust': 0.04046570137143135, 'joy': 0.021717237308621407, 'neutral': 0.033843521028757095, 'fear': 0.006196097005158663, 'surprise': 0.09221931546926498, 'joy_linguistic': 1.0, 'joy_sentence_count': 1}",0.033843521028757095,0.09221931546926498,0.8122446537017822,0.021717237308621407,0.006196097005158663,0.8181692361831665,0.04046570137143135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,anger
"Now there is too much emphasis on rrligious activities & islamizatiin has even resulted in students not wanting to learn english becos they were told tht its a "" ksfir"" lsnguage by uztad/ ustazah. How to solve this tht hss been i grsined in thm.   Sometimes maths & science lessons cancelled to make way for   islamic sctivities in schools.",53,much emphasis rrligious activities islamizatiin even resulted students wanting learn english becos told tht ksfir lsnguage uztad ustazah solve tht hss grsined thm sometimes maths science lessons cancelled make way islamic sctivities schools,negative,0.826939046382904,0,"{'sadness': 0.8907341361045837, 'anger': 0.053530916571617126, 'surprise': 0.027011197060346603, 'neutral': 0.01416842918843031, 'joy': 0.008196014910936356, 'fear': 0.004447655752301216, 'disgust': 0.0019116336479783058, 'neutral_linguistic': 1.0, 'neutral_sentence_count': 1}",0.01416842918843031,0.027011197060346603,0.8907341361045837,0.008196014910936356,0.004447655752301216,0.053530916571617126,0.0019116336479783058,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness
"I tauhht for35 yrs
 Trust me tht there are enough training programs for teachers  . Its a waste of tax payers money.   You cannot patch up teachers who are not able to communicate well in their trained fields. 
  the rule shld be : Fire incompetent, non performing teachers. REHIRE ppl who are skilled.
 Eg. For teaching english.  trachers hav a degree  but cannot speak english.  Thry csn erite BUT CANNOT SPESK BASIC ENGLISH. They end up relyi g on textbook & cannot teach correct grammar OR  correct students who are weak. Get competent people to do the job.",54,tauhht yrs trust tht enough training programs teachers waste tax payers money cannot patch teachers able communicate well trained fields rule shld fire incompetent non performing teachers rehire ppl skilled teaching english trachers hav degree cannot speak english thry csn erite cannot spesk basic english end relyi textbook cannot teach correct grammar correct students weak get competent people job,negative,0.7531871497631073,-1,"{'sadness': 0.5670808553695679, 'neutral': 0.15170875191688538, 'joy': 0.11824057996273041, 'surprise': 0.07543345540761948, 'anger': 0.07472894340753555, 'fear': 0.008847609162330627, 'disgust': 0.003959843888878822}",0.15170875191688538,0.07543345540761948,0.5670808553695679,0.11824057996273041,0.008847609162330627,0.07472894340753555,0.003959843888878822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sadness
